sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
FA270,"Columbia #10 X 3/4"" Fender Washer",,,,"Columbia #10 X 3/4"" Fender Washer",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA270_0.webp,,,,,,,,,,,0,,,,,,1,,
FA231,"Columbia #6 X 3/8"" Hex Bolt",,,,"Columbia #6 X 3/8"" Hex Bolt",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA231_0.webp,,,,,,,,,,,0,,,,,,1,,
FA252,Columbia #8 Star Washer,,,,Columbia #8 Star Washer,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA252_0.webp,,,,,,,,,,,0,,,,,,1,,
NPK1.5,"Columbia 1.5"" PUTTY KNIFE",,10.83,,"The Columbia Taping Tools 1.5"" Putty Knife is precision-built for patching, scraping, and detail finish work on the professional job site. Constructed with a stiff, corrosion-resistant blade and an er",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/npk1.5.webp,,,,,,,,,,,0,,,,,,1,,
FA201,"Columbia 1/16"" X 3/8"" Split Pin",,,,"Columbia 1/16"" X 3/8"" Split Pin",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA201_0.webp,,,,,,,,,,,0,,,,,,1,,
FA379,"Columbia 1/4"" E-Clip for Matrix Handle",,,,"Columbia 1/4"" E-Clip for Matrix Handle",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA379_0.webp,,,,,,,,,,,0,,,,,,1,,
FA285,"Columbia 1/4"" Plastic Washer",,,,"Columbia 1/4"" Plastic Washer",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA285_0.webp,,,,,,,,,,,0,,,,,,1,,
FA292,Columbia 1/4-20 Nyloc Jam Nut,,,,Columbia 1/4-20 Nyloc Jam Nut,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA292_0.webp,,,,,,,,,,,0,,,,,,1,,
FA290,Columbia 1/4-20 Nyloc Nut,,,,Columbia 1/4-20 Nyloc Nut,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA290_0.webp,,,,,,,,,,,0,,,,,,1,,
FA295,"Columbia 1/4-20 X 1/2"" Flat Socket",,,,"Columbia 1/4-20 X 1/2"" Flat Socket",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA295_0.webp,,,,,,,,,,,0,,,,,,1,,
FA296,"Columbia 1/4-20 X 1/2"" Hex Bolt",,,,"Columbia 1/4-20 X 1/2"" Hex Bolt",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA296_0.webp,,,,,,,,,,,0,,,,,,1,,
FA300,"Columbia 1/4-20 X 2"" Hex Bolt",,,,"Columbia 1/4-20 X 2"" Hex Bolt",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA300_0.webp,,,,,,,,,,,0,,,,,,1,,
FA294,"Columbia 1/4-20 X 3/8"" Socket Hd Screw",,,,"Columbia 1/4-20 X 3/8"" Socket Hd Screw",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA294_0.webp,,,,,,,,,,,0,,,,,,1,,
FA380,"Columbia 1/8"" E-Clip for Matrix Handle",,,,"Columbia 1/8"" E-Clip for Matrix Handle",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA380_0.webp,,,,,,,,,,,0,,,,,,1,,
FA225,"Columbia 1/8"" X 3/8"" Special Washer",,,,"Columbia 1/8"" X 3/8"" Special Washer",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA225_0.webp,,,,,,,,,,,0,,,,,,1,,
FA224,"Columbia 1/8"" X 3/8"" Split Pin",,,,"Columbia 1/8"" X 3/8"" Split Pin",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA224_0.webp,,,,,,,,,,,0,,,,,,1,,
10FBBA,"Columbia 10"" Automatic Assist Drywall Tool Flat Box",,492.08,,"The Columbia 10"" Automatic Assist Drywall Flat Box uses a precision spring-loaded mechanism to actively assist compound delivery, significantly reducing operator effort while delivering consistent, pr",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/10fbba.webp,,,,,,,,,,,0,,,,,,1,,
10FFB,"Columbia 10"" Drywall Flat Finishing Box",,400.16,,"The Columbia 10"" Drywall Flat Finishing Box is the professional standard for first-coat flat joint finishing. Featuring an easy-open door plate for fast cleanup and universal compatibility with all ma",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/10ffb.webp,,,,,,,,,,,0,,,,,,1,,
10FBB,"Columbia 10"" Fat Boy Drywall Flat Finishing Box",,454.23,,"The Columbia 10"" Fat Boy Drywall Flat Finishing Box delivers 30% more mud capacity than standard 10"" models, reducing pump trips and maximizing productivity on flat joint and butt seam finishing. Feat",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/10fbb.webp,,,,,,,,,,,0,,,,,,1,,
10ITFB,"Columbia 10"" Inside Track Fat Boy Flat Box",,448.82,,"The Columbia 10"" Inside Track Fat Boy Flat Box combines 30% higher mud capacity with a specialized inside-track wheel design optimized for precision butt joint finishing. Compatible with all major fla",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/10itfb.webp,,,,,,,,,,,0,,,,,,1,,
TSB-10,"Columbia 10"" Tomahawk Smoothing Blade",,56.24,,"The Columbia 10"" Tomahawk Smoothing Blade sets a new standard for durability with its all-metal construction that eliminates every plastic failure point. Featuring direct Flat Box handle integration,",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/tsb-10.webp,,,,,,,,,,,0,,,,,,1,,
GCTBOXSET,"Columbia 10"" and 12"" Flat Box Combo",,1199.00,,"The Columbia 10"" & 12"" Flat Box Combo delivers a complete two-coat finishing system for professional drywall contractors. Includes the 10"" and 12"" flat boxes, a 42"" handle, and a high-capacity Hot Mud",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/gctboxset.webp,,,,,,,,,,,0,,,,,,1,,
GCOLBOX-EXT,"Columbia 10"" and 12"" Flat Box Combo Set w/ Extendable Handle",,1339.50,,"The Columbia 10"" & 12"" Flat Box Combo Set with Extendable Handle includes the complete two-coat flat finishing system plus an adjustable 40""–60"" Matrix Extendable Handle, Hot Mud Pump, and Filler Atta",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/gcolbox-ext.webp,,,,,,,,,,,0,,,,,,1,,
G10105-2,"Columbia 10"" and 12"" Full Set w/ Predator Taper Upgrade",,3895.00,,"The Columbia 10"" & 12"" Full Set with Predator Taper Upgrade is the definitive turnkey solution for professional drywall contractors. Anchored by the upgraded Predator Automatic Taper, this comprehensi",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/g10105-2.webp,,,,,,,,,,,0,,,,,,1,,
G10105,"Columbia 10"" and 12"" Full Set w/ Stilts",,3875.00,,"The Columbia Taping Tools 10"" & 12"" Full Set with Stilts is the ultimate professional finishing package for contractors who work at height. Includes the Automatic Taper, corner tools, 10"" & 12"" flat b",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/g10105.webp,,,,,,,,,,,0,,,,,,1,,
G70112,"Columbia 10"" and 12"" Jumbo Set of Drywall Taping Tools",,4999.00,,"The Columbia 10"" & 12"" Jumbo Drywall Taping Set is the most complete professional kit available, featuring dual Hot Mud Pumps, a full range of automatic finishing tools, nail spotter, and every dedica",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/g70112.webp,,,,,,,,,,,0,,,,,,1,,
FA273,"Columbia 10-24 X 1"" Hex Bolt",,,,"Columbia 10-24 X 1"" Hex Bolt",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA273_0.webp,,,,,,,,,,,0,,,,,,1,,
FA314,Columbia 10-24 X 1-1/2 Pan Slot,,,,Columbia 10-24 X 1-1/2 Pan Slot,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA314_0.webp,,,,,,,,,,,0,,,,,,1,,
FA279,Columbia 10-24 X 1-1/4in Hex Bolt,,,,Columbia 10-24 X 1-1/4in Hex Bolt,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA279_0.webp,,,,,,,,,,,0,,,,,,1,,
FA312,"Columbia 10-24 X 1/4"" Set Screw",,,,"Columbia 10-24 X 1/4"" Set Screw",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA312_0.webp,,,,,,,,,,,0,,,,,,1,,
FA275,"Columbia 10-24 X 3/4"" Hex Bolt",,,,"Columbia 10-24 X 3/4"" Hex Bolt",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA275_0.webp,,,,,,,,,,,0,,,,,,1,,
FA274,"Columbia 10-24 X 3/8"" Socket Hd Screw",,,,"Columbia 10-24 X 3/8"" Socket Hd Screw",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA274_0.webp,,,,,,,,,,,0,,,,,,1,,
FA276,Columbia 10-24 X 7/8 Pan Head Screw,,,,Columbia 10-24 X 7/8 Pan Head Screw,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA276_0.webp,,,,,,,,,,,0,,,,,,1,,
FA281,Columbia 10-32 X Nyloc Jam Nut-2 per pack,,,,Columbia 10-32 X Nyloc Jam Nut-2 per pack,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/FA281_0.webp,,,,,,,,,,,0,,,,,,1,,
12FFB,"Columbia 12"" Drywall Flat Finishing Box",,410.97,,"The Columbia 12"" Drywall Flat Finishing Box is the professional standard for second-coat and final finishing applications on large-scale drywall projects. Featuring an adjustable blade, lightweight du",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/12ffb.webp,,,,,,,,,,,0,,,,,,1,,
12FBBA,"Columbia 12"" Fat Boy Automatic Assist Drywall Flat Box",,502.90,,"The Columbia 12"" Fat Boy Automatic Assist Drywall Flat Box combines a 30% higher mud capacity with a precision spring-loaded assist mechanism that actively reduces the force needed to dispense compoun",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/12fbba.webp,,,,,,,,,,,0,,,,,,1,,
12FBB,"Columbia 12"" Fat Boy Drywall Flat Finishing Box",,465.05,,"The Columbia 12"" Fat Boy Drywall Flat Finishing Box delivers 30% more mud capacity than standard 12"" models for extended runs and fewer pump trips. Featuring an easy-open door plate for fast cleanup a",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/12fbb.webp,,,,,,,,,,,0,,,,,,1,,
C12MPX6,"Columbia 12"" Mud Pan w/ Grip",,25.82,,"The Columbia 12"" Stainless Steel Mud Pan with Grip features premium rust-resistant construction and an integrated magnetic hand grip that keeps taping knives and blades secure and within reach. Engine",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/c12mpx6.webp,,,,,,,,,,,0,,,,,,1,,
CTK12,"Columbia 12"" Stainless Steel Comfort Grip Taping Knife",,,,"Columbia Tools is proud to launch our all-newColumbia Taping Knives– crafted for professionals who demand speed, precision, comfort, and durability on every job.",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/CTK12_0.webp,,,,,,,,,,,0,,,,,,1,,
TSB-12,"Columbia 12"" Tomahawk Smoothing Blade",,63.81,,"The Columbia 12"" Tomahawk Smoothing Blade eliminates every plastic failure point with a rugged all-metal design that connects directly to standard Flat Box handles. Featuring real-time angle-of-attack",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/tsb-12.webp,,,,,,,,,,,0,,,,,,1,,
14FFBA,"Columbia 14"" Automatic Assist Drywall Flat Box",,438.01,,"The Columbia 14"" Automatic Assist Drywall Flat Box features a precision spring-loaded compound chamber that actively reduces operator effort while delivering consistent, flawless finishes on wide flat",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/14ffba.webp,,,,,,,,,,,0,,,,,,1,,
14FFB,"Columbia 14"" Drywall Flat Finishing Box",,421.79,,"The Columbia 14"" Drywall Flat Finishing Box is the industry's largest capacity flat box, purpose-built for professionals who need maximum coverage and fewer pump trips on wide butt joints and large-sc",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/14ffb.webp,,,,,,,,,,,0,,,,,,1,,
C14MPX6,"Columbia 14"" Mud Pan with Magnetic Grip",,26.65,,"The Columbia 14"" Stainless Steel Mud Pan with Magnetic Grip combines a premium rust-resistant stainless steel pan with an integrated magnetic grip that keeps taping knives and tools secure and within",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/c14mpx6.webp,,,,,,,,,,,0,,,,,,1,,
TSB-14,"Columbia 14"" Tomahawk Smoothing Blade",,75.71,,"The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn't snap under pressure. And because the blades use a Flat Box handl",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/tsb-14.webp,,,,,,,,,,,0,,,,,,1,,
C16MPX6,"Columbia 16"" Mud Pan with Magnetic Grip",,27.48,,"Columbia 16"" STAINLESS MUD PAN W/ MAGNETIC HAND GRIP",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/c16mpx6.webp,,,,,,,,,,,0,,,,,,1,,
TSB-18,"Columbia 18"" Tomahawk Smoothing Blade",,86.52,,"The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn't snap under pressure. And because the blades use a Flat Box handl",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/tsb-18.webp,,,,,,,,,,,0,,,,,,1,,
AH32,"Columbia 2"" Angle Head Carbide Blade",,,,"Columbia 2"" Angle Head Carbide Blade",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/AH32_0.webp,,,,,,,,,,,0,,,,,,1,,
COL2 KIT,"Columbia 2"" Angle Head Rebuild Kit",,,,"Columbia 2"" Angle Head Rebuild Kit - COL2 KIT",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/col2-kit.webp,,,,,,,,,,,0,,,,,,1,,
2AH,"Columbia 2"" Angle Head w/ Wheels",,410.97,,"The Columbia 2"" Angle Head is a great choice for your glazing coat. It produces a very fine finish on inside 90-degree corners. These NEW Columbia 2"" Angle Heads have optional wheels. You can run the",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/2ah.webp,,,,,,,,,,,0,,,,,,1,,
2NS,"Columbia 2"" Nail Spotter",,297.41,,"Columbia Taping Tools 2"" Nail Spotter is an excellent choice for finishing nail and screw holes. Simply fill the Columbia Nail Spotter with joint compound and run it down the fasteners like your flat",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/2ns.webp,,,,,,,,,,,0,,,,,,1,,
NPK2,"Columbia 2"" PUTTY KNIFE",,11.25,,"Columbia 2"" PUTTY KNIFE",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/npk2.webp,,,,,,,,,,,0,,,,,,1,,
COL2.5 KIT,"Columbia 2.5"" Angle Head Rebuild Kit",,,,"Columbia 2.5"" Angle Head Rebuild Kit",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/col2-5-kit.webp,,,,,,,,,,,0,,,,,,1,,
2.5AH,"Columbia 2.5"" Angle Head w/ Wheels",,421.79,,"The Columbia 2.5"" Angle Head is a great choice for your glazing coat. It produces a very fine finish on inside 90-degree corners. These NEW Columbia 2.5"" Angle Heads have optional wheels. You can run",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/2.5ah.webp,,,,,,,,,,,0,,,,,,1,,
AHRBK25,"Columbia 2.5"" Anglehead Blade Maintenance Kit",,,,"Precision Maintenance for Your AngleheadEnsure your Columbia 2.5"" Anglehead continues to deliver flawless, professional-grade finishes with this comprehensive maintenance kit. Designed specifically for the rigorous demands of drywall finishing, this kit provides all the essential components required to restore your tool’s cutting performance and maintain consistent bead quality on every job site.Restore Peak PerformanceOver time, even the most durable blades succumb to wear, leading to inconsistent corner finishes and increased drag. This kit allows for a complete blade overhaul, ensuring your equipment operates with the same precision as the day it was new. By replacing worn components with these high-quality, genuine Columbia parts, you minimize downtime and maintain the high standards your clients expect.Key FeaturesComplete Blade Set: Includes two AH3 top blades and two AH4 side blades to ensure uniform cutting action across all contact points.Secure Hardware: Comes with 16 FA235 6/32×1/8"" set screws, providing a reliable, vibration-resistant fit for your new blades.Included Tooling: Features a dedicated AH19 1/16"" Allen key, ensuring you have the exact tool required for a quick and accurate installation.Genuine Compatibility: Engineered specifically for the Columbia 2.5"" Anglehead, guaranteeing a perfect fit and seamless integration.Efficiency Focused: Streamlines the maintenance process, allowing for rapid blade swaps so you can return to finishing corners without unnecessary delays.Technical Specifications| Specification | Detail | | :--- | :--- | | SKU | AHRBK25 | | Brand | Columbia Tools | | Compatibility | 2.5"" Anglehead | | Top Blades | 2 x AH3 | | Side Blades | 2 x AH4 | | Set Screws | 16 x FA235 (6/32×1/8"") | | Included Tool | 1 x AH19 1/16"" Allen Key |",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/AHRBK25_0.webp,,,,,,,,,,,0,,,,,,1,,
2.5DF,"Columbia 2.5"" Direct Drywall Corner Flusher",,127.62,,"Columbia 2.5"" Direct Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. Eac",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/2.5df.webp,,,,,,,,,,,0,,,,,,1,,
2.5SF,"Columbia 2.5"" Standard Drywall Corner Flusher with Wheels",,116.80,,"Columbia 2.5"" Standard Corner Flushers have redefined angle finishing. They are built from the best materials, but above all, they are each hand ground and checked on a granite plate for perfection. E",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/2.5sf.webp,,,,,,,,,,,0,,,,,,1,,
CLT24,"Columbia 24"" Cam Lock Tube",,,,Our Cam Lock Tube is so simple and so positive we would not recommend using any other tube when it comes to fast set compounds. The brass cams easily find and lock to the stainless ring using the same,Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/CLT32_0.webp,,,,,,,,,,,0,,,,,,1,,
CMT24,"Columbia 24"" Drywall Corner Finishing Compound Mud Tube",,197.91,,"Introducing the Columbia 24"" Compound Mud Tube . The compound tube acts like a giant syringe for drywall compound. Simply place the head of the compound tube into the bucket of compound and pull the p",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/cmt24.webp,,,,,,,,,,,0,,,,,,1,,
TSB-24,"Columbia 24"" Tomahawk Smoothing Blade",,103.82,,"The Columbia Tomahawk set of Smoothing Blades is the most durable set on the market today. With no plastic pieces, the Tomahawk doesn't snap under pressure. And because the blades use a Flat Box handl",Columbia Taping Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/Columbia/Products/tsb-24.webp,,,,,,,,,,,0,,,,,,1,,
