type,brand,sku,mpn,row_id,image,path,stem_implies_sku,other_products,details
conflicting_images,,AUTOMATICTAPERMAINTENANCEKITS,,99,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
cross_linked_images,Columbia Taping Tools,C1HS,,111,c1h.webp,,c1h,"[""C1H""]","Image stem 'c1h' implies a different product SKU (['C1H', 'C1H']), yet it is linked to C1HS"
conflicting_images,,C1HS,,111,c1h.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/c1h.webp
conflicting_images,,CLOSETMONSTERFLATBOXHANDLE,,130,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
cross_linked_images,Columbia Taping Tools,CLT,,131,clt24_2.webp,,clt24,"[""CLT24""]","Image stem 'clt24' implies a different product SKU (['CLT24', 'CLT24']), yet it is linked to CLT"
cross_linked_images,Columbia Taping Tools,CMT,,139,cmt24.webp,,cmt24,"[""CMT24""]","Image stem 'cmt24' implies a different product SKU (['CMT24', 'CMT24']), yet it is linked to CMT"
conflicting_images,,CMT24,,140,cmt24.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/cmt24.webp
cross_linked_images,Columbia Taping Tools,COBCRE,,145,cobcrw.webp,,cobcrw,"[""COBCRW""]","Image stem 'cobcrw' implies a different product SKU (['COBCRW', 'COBCRW']), yet it is linked to COBCRE"
conflicting_images,,COBCRW,,146,cobcrw.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/cobcrw.webp
conflicting_images,,COL-AH,,147,3.5ah.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/3.5ah.webp
cross_linked_images,Columbia Taping Tools,COL-AHBLADE,,148,ah335_0.webp,,ah335,"[""AH335""]","Image stem 'ah335' implies a different product SKU (['AH335', 'AH335']), yet it is linked to COL-AHBLADE"
conflicting_images,,COL-AHBLADE,,148,ah335_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/ah335_0.webp
cross_linked_images,Columbia Taping Tools,COL-AHRBK,,149,ahrbk35.webp,,ahrbk35,"[""AHRBK35""]","Image stem 'ahrbk35' implies a different product SKU (['AHRBK35', 'AHRBK35']), yet it is linked to COL-AHRBK"
conflicting_images,,COL-AHRBK,,149,ahrbk35.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/ahrbk35.webp
cross_linked_images,Columbia Taping Tools,COL-AHSPRING,,150,ah735_0.webp,,ah735,"[""AH735""]","Image stem 'ah735' implies a different product SKU (['AH735', 'AH735']), yet it is linked to COL-AHSPRING"
conflicting_images,,COL-AHSPRING,,150,ah735_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/ah735_0.webp
cross_linked_images,Columbia Taping Tools,COL-BBH,,151,6bbh.webp,,6bbh,"[""6BBH""]","Image stem '6bbh' implies a different product SKU (['6BBH', '6BBH']), yet it is linked to COL-BBH"
conflicting_images,,COL-BBH,,151,6bbh.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/6bbh.webp
cross_linked_images,Columbia Taping Tools,COL-BH,,152,6bh.webp,,6bh,"[""6BH""]","Image stem '6bh' implies a different product SKU (['6BH', '6BH']), yet it is linked to COL-BH"
conflicting_images,,COL-BH,,152,6bh.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/6bh.webp
cross_linked_images,Columbia Taping Tools,COL-CFB,,153,8cfb.webp,,8cfb,"[""8CFB""]","Image stem '8cfb' implies a different product SKU (['8CFB', '8CFB']), yet it is linked to COL-CFB"
conflicting_images,,COL-CFB,,153,8cfb.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/8cfb.webp
cross_linked_images,Columbia Taping Tools,COL-CLT,,154,clt55.webp,,clt55,"[""CLT55""]","Image stem 'clt55' implies a different product SKU (['CLT55', 'CLT55']), yet it is linked to COL-CLT"
conflicting_images,,COL-CLT,,154,clt55.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/clt55.webp
cross_linked_images,Columbia Taping Tools,COL-CMPX6,,155,c14mpx6.webp,,c14mpx6,"[""C14MPX6""]","Image stem 'c14mpx6' implies a different product SKU (['C14MPX6', 'C14MPX6']), yet it is linked to COL-CMPX6"
conflicting_images,,COL-CMPX6,,155,c14mpx6.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/c14mpx6.webp
cross_linked_images,Columbia Taping Tools,COL-CMT,,156,cmt55_0.webp,,cmt55,"[""CMT55""]","Image stem 'cmt55' implies a different product SKU (['CMT55', 'CMT55']), yet it is linked to COL-CMT"
conflicting_images,,COL-CMT,,156,cmt55_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/cmt55_0.webp
conflicting_images,,COL-CSF,,157,3.5sf.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/3.5sf.webp
cross_linked_images,Columbia Taping Tools,COL-CTK,,158,ctk14_0.webp,,ctk14,"[""CTK14""]","Image stem 'ctk14' implies a different product SKU (['CTK14', 'CTK14']), yet it is linked to COL-CTK"
conflicting_images,,COL-DF,,159,3.5df.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/3.5df.webp
cross_linked_images,Columbia Taping Tools,COL-FBB,,160,12fbb.webp,,12fbb,"[""12FBB""]","Image stem '12fbb' implies a different product SKU (['12FBB', '12FBB']), yet it is linked to COL-FBB"
conflicting_images,,COL-FBB,,160,12fbb.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/12fbb.webp
cross_linked_images,Columbia Taping Tools,COL-FBBA,,161,10fbba.webp,,10fbba,"[""10FBBA""]","Image stem '10fbba' implies a different product SKU (['10FBBA', '10FBBA']), yet it is linked to COL-FBBA"
conflicting_images,,COL-FBBA,,161,10fbba.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/10fbba.webp
cross_linked_images,Columbia Taping Tools,COL-FFB,,162,14ffb.webp,,14ffb,"[""14FFB""]","Image stem '14ffb' implies a different product SKU (['14FFB', '14FFB']), yet it is linked to COL-FFB"
conflicting_images,,COL-FFB,,162,14ffb.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/14ffb.webp
cross_linked_images,Columbia Taping Tools,COL-FFBA,,163,14ffba.webp,,14ffba,"[""14FFBA""]","Image stem '14ffba' implies a different product SKU (['14FFBA', '14FFBA']), yet it is linked to COL-FFBA"
conflicting_images,,COL-FFBA,,163,14ffba.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/14ffba.webp
cross_linked_images,Columbia Taping Tools,COL-GN,,164,tbgn.webp,,tbgn,"[""TBGN""]","Image stem 'tbgn' implies a different product SKU (['TBGN', 'TBGN']), yet it is linked to COL-GN"
cross_linked_images,Columbia Taping Tools,COL-ITFB,,165,10itfb.webp,,10itfb,"[""10ITFB""]","Image stem '10itfb' implies a different product SKU (['10ITFB', '10ITFB']), yet it is linked to COL-ITFB"
conflicting_images,,COL-ITFB,,165,10itfb.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/10itfb.webp
cross_linked_images,Columbia Taping Tools,COL-NS,,166,3ns.webp,,3ns,"[""3NS""]","Image stem '3ns' implies a different product SKU (['3NS', '3NS']), yet it is linked to COL-NS"
conflicting_images,,COL-NS,,166,3ns.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/3ns.webp
cross_linked_images,Columbia Taping Tools,COL-SB2,,167,sb232_0.webp,,sb232,"[""SB232""]","Image stem 'sb232' implies a different product SKU (['SB232', 'SB232']), yet it is linked to COL-SB2"
cross_linked_images,Columbia Taping Tools,COL-SF,,168,35sf_0.webp,,35sf,"[""35SF""]","Image stem '35sf' implies a different product SKU (['35SF', '35SF']), yet it is linked to COL-SF"
conflicting_images,,COL-SF,,168,35sf_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/35sf_0.webp
cross_linked_images,Columbia Taping Tools,COL-SSB,,169,ssb48.webp,,ssb48,"[""SSB48""]","Image stem 'ssb48' implies a different product SKU (['SSB48', 'SSB48']), yet it is linked to COL-SSB"
cross_linked_images,Columbia Taping Tools,COL-TSB,,170,tsb40_0.webp,,tsb40,"[""TSB40""]","Image stem 'tsb40' implies a different product SKU (['TSB40', 'TSB40']), yet it is linked to COL-TSB"
conflicting_images,,COLUMBIAMUDPANS3,,171,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,COMBOFLUSHER,,172,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,CORNERROLLERMAINTENANCEKITS,,173,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
cross_linked_images,Columbia Taping Tools,CSH,,181,cs.webp,,cs,"[""CS""]","Image stem 'cs' implies a different product SKU (['CS', 'CS']), yet it is linked to CSH"
conflicting_images,,CSH,,181,cs.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/cs.webp
conflicting_images,,CTK14,,279,ctk14_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/ctk14_0.webp
conflicting_images,,DIRECTCORNERFLUSHER,,284,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FATBOYBOXES,,331,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FATBOYSMOOTHINGBLADES,,332,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FINISHINGBOXMAINTENANCEKITS,,335,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FINISHINGHAWKS,,336,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FLATBOXES,,337,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,FLATBOXHANDLE,,338,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
cross_linked_images,Columbia Taping Tools,GN,,340,tbgn.webp,,tbgn,"[""TBGN""]","Image stem 'tbgn' implies a different product SKU (['TBGN', 'TBGN']), yet it is linked to GN"
conflicting_images,,GN,,340,tbgn.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/tbgn.webp
conflicting_images,,HANDLEMAINTENANCEKITS,,341,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,ICA,,344,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,ITC-K,,348,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,MUDPANS,,358,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,MUDPUMPMAINTENANCEKIT,,359,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,NAILSPOTTERMAINTENANCEKITS,,360,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,ONEPIECEPUTTYKNIVESCOPY,,362,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,OUTSIDE90GROOVEDMUDHEADS,,363,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
cross_linked_images,Columbia Taping Tools,PMHL,,373,mhl_0.webp,,mhl,"[""MHL""]","Image stem 'mhl' implies a different product SKU (['MHL', 'MHL']), yet it is linked to PMHL"
conflicting_images,,PMHL,,373,mhl_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/mhl_0.webp
conflicting_images,,PUTTYKNIVES,,377,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,SB232,,385,sb232_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/sb232_0.webp
conflicting_images,,SSB-SIZE,,391,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,SSB48,,400,ssb48.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/ssb48.webp
conflicting_images,,STANDARDCORNERFLUSHER,,402,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,TBGN,,406,tbgn.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/tbgn.webp
conflicting_images,,THREEWAYKNIVESCOPY,,410,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,TSB-SIZE,,413,no-image-placeholder.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/no-image-placeholder.webp
conflicting_images,,TSB40,,419,tsb40_0.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/tsb40_0.webp
cross_linked_images,Platinum Drywall Tools,PT-3NS,,428,pt-2ns_f1a9da8a.webp,,pt-2ns,"[""PT-2NS""]","Image stem 'pt-2ns' implies a different product SKU (['PT-2NS', 'PT-2NS']), yet it is linked to PT-3NS"
conflicting_images,,PT-3NS,,428,pt-2ns_f1a9da8a.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/pt-2ns_f1a9da8a.webp
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh34_366378ac.webp,,pt-bh34,"[""PT-BH34""]","Image stem 'pt-bh34' implies a different product SKU (['PT-BH34', 'PT-BH34']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh34_2379da49.webp,,pt-bh34,"[""PT-BH34""]","Image stem 'pt-bh34' implies a different product SKU (['PT-BH34', 'PT-BH34']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh34_c30da1ef.webp,,pt-bh34,"[""PT-BH34""]","Image stem 'pt-bh34' implies a different product SKU (['PT-BH34', 'PT-BH34']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh34_e35382a4.webp,,pt-bh34,"[""PT-BH34""]","Image stem 'pt-bh34' implies a different product SKU (['PT-BH34', 'PT-BH34']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh42_bc91a7c0.webp,,pt-bh42,"[""PT-BH42""]","Image stem 'pt-bh42' implies a different product SKU (['PT-BH42', 'PT-BH42']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh54_ab8ebcad.webp,,pt-bh54,"[""PT-BH54""]","Image stem 'pt-bh54' implies a different product SKU (['PT-BH54', 'PT-BH54']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh54_2cf80572.webp,,pt-bh54,"[""PT-BH54""]","Image stem 'pt-bh54' implies a different product SKU (['PT-BH54', 'PT-BH54']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh54_afd7c68e.webp,,pt-bh54,"[""PT-BH54""]","Image stem 'pt-bh54' implies a different product SKU (['PT-BH54', 'PT-BH54']), yet it is linked to PT-BH"
cross_linked_images,Platinum Drywall Tools,PT-BH,,432,pt-bh54_e1b4f06b.webp,,pt-bh54,"[""PT-BH54""]","Image stem 'pt-bh54' implies a different product SKU (['PT-BH54', 'PT-BH54']), yet it is linked to PT-BH"
conflicting_images,,PT-BH34,,433,pt-bh34_366378ac.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/pt-bh34_366378ac.webp
conflicting_images,,PT-BH34,,433,pt-bh34_2379da49.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/pt-bh34_2379da49.webp
conflicting_images,,PT-BH34,,433,pt-bh34_c30da1ef.webp,,,,Image already assigned to another product: /home/runner/work/drywall-toolbox/drywall-toolbox/scripts/scraped_results/Products/pt-bh34_c30da1ef.webp
